timestamp,instance_id,cloud_provider,region,environment,service_name,instance_type,vcpus,ram_gb,hourly_cost_usd,cpu_utilization_pct,memory_utilization_pct,network_io_mb,p95_latency_ms,request_count,http_5xx_errors,date,hour,day_name,is_weekend,rolling_cpu_24h_avg,rolling_ram_24h_avg,is_idle_zombie,wasted_cost_usd,health_status,sla_breached
2026-07-28 16:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,50.9,44.02,123.01,67.53,1347,0,2026-07-28,16,Tuesday,0,38.96,44.85,0,0.0,Healthy,0
2026-07-28 17:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,50.23,45.04,141.68,85.43,1197,0,2026-07-28,17,Tuesday,0,38.88,44.73,0,0.0,Healthy,0
2026-07-28 18:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,49.1,51.84,117.49,70.33,1294,0,2026-07-28,18,Tuesday,0,38.64,45.25,0,0.0,Healthy,0
2026-07-28 19:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,40.37,44.21,139.55,78.74,1250,0,2026-07-28,19,Tuesday,0,37.93,45.14,0,0.0,Healthy,0
2026-07-28 20:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,53.32,44.54,109.02,68.52,1290,1,2026-07-28,20,Tuesday,0,38.05,45.23,0,0.0,Healthy,0
2026-07-28 21:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,51.74,43.73,122.05,66.55,1308,0,2026-07-28,21,Tuesday,0,37.89,45.15,0,0.0,Healthy,0
2026-07-28 22:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,18.31,47.38,88.32,58.87,618,0,2026-07-28,22,Tuesday,0,37.58,45.28,0,0.0,Healthy,0
2026-07-28 23:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,27.85,43.79,61.21,89.77,717,0,2026-07-28,23,Tuesday,0,37.79,45.17,0,0.0,Healthy,0
2026-07-29 00:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,38.59,38.93,61.34,68.07,664,0,2026-07-29,0,Wednesday,0,38.37,44.81,0,0.0,Healthy,0
2026-07-29 01:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,35.99,41.11,84.48,57.27,628,0,2026-07-29,1,Wednesday,0,38.78,44.68,0,0.0,Healthy,0
2026-07-29 02:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,36.42,45.9,53.59,75.12,668,0,2026-07-29,2,Wednesday,0,38.93,44.67,0,0.0,Healthy,0
2026-07-29 03:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,28.61,44.63,60.83,91.12,651,1,2026-07-29,3,Wednesday,0,38.91,44.84,0,0.0,Healthy,0
2026-07-29 04:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,24.87,48.23,47.22,79.77,676,0,2026-07-29,4,Wednesday,0,39.43,44.92,0,0.0,Healthy,0
2026-07-29 05:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,19.01,41.42,86.92,61.39,672,0,2026-07-29,5,Wednesday,0,38.84,44.68,0,0.0,Healthy,0
2026-07-29 06:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,33.04,42.24,69.45,65.0,636,0,2026-07-29,6,Wednesday,0,38.96,44.34,0,0.0,Healthy,0
2026-07-29 07:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,31.95,46.73,80.58,66.6,662,0,2026-07-29,7,Wednesday,0,39.19,44.32,0,0.0,Healthy,0
2026-07-29 08:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,25.66,44.97,81.37,88.5,707,0,2026-07-29,8,Wednesday,0,39.03,44.28,0,0.0,Healthy,0
2026-07-29 09:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,33.24,46.14,59.97,51.88,751,0,2026-07-29,9,Wednesday,0,39.33,44.24,0,0.0,Healthy,0
2026-07-29 10:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,46.21,46.03,138.51,80.67,1244,0,2026-07-29,10,Wednesday,0,39.13,44.5,0,0.0,Healthy,0
2026-07-29 11:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,49.48,46.05,100.45,62.39,1237,0,2026-07-29,11,Wednesday,0,39.18,44.62,0,0.0,Healthy,0
2026-07-29 12:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,55.02,44.6,95.28,84.38,1315,0,2026-07-29,12,Wednesday,0,39.54,44.64,0,0.0,Healthy,0
2026-07-29 13:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,59.82,46.85,124.69,63.62,1292,0,2026-07-29,13,Wednesday,0,39.92,44.79,0,0.0,Healthy,0
2026-07-29 14:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,55.9,47.68,99.15,64.75,1260,0,2026-07-29,14,Wednesday,0,40.03,45.08,0,0.0,Healthy,0
2026-07-29 15:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,53.24,46.89,126.3,78.98,1279,1,2026-07-29,15,Wednesday,0,40.37,45.12,0,0.0,Healthy,0
2026-07-29 16:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,54.16,41.55,120.08,92.36,1275,0,2026-07-29,16,Wednesday,0,40.51,45.02,0,0.0,Healthy,0
2026-07-29 17:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,50.14,42.06,123.87,66.82,1220,0,2026-07-29,17,Wednesday,0,40.5,44.9,0,0.0,Healthy,0
2026-07-29 18:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,54.15,44.82,123.84,73.43,1215,0,2026-07-29,18,Wednesday,0,40.71,44.6,0,0.0,Healthy,0
2026-07-29 19:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,53.33,41.46,141.97,74.96,1334,0,2026-07-29,19,Wednesday,0,41.25,44.49,0,0.0,Healthy,0
2026-07-29 20:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,54.15,46.79,120.47,60.57,1268,0,2026-07-29,20,Wednesday,0,41.29,44.58,0,0.0,Healthy,0
2026-07-29 21:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,55.09,45.93,132.63,85.49,1327,0,2026-07-29,21,Wednesday,0,41.43,44.67,0,0.0,Healthy,0
2026-07-29 22:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,25.36,44.02,56.73,93.13,654,0,2026-07-29,22,Wednesday,0,41.72,44.53,0,0.0,Healthy,0
2026-07-29 23:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,28.75,42.12,102.9,59.8,643,0,2026-07-29,23,Wednesday,0,41.76,44.46,0,0.0,Healthy,0
2026-07-30 00:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,25.43,45.2,71.37,80.96,627,0,2026-07-30,0,Thursday,0,41.21,44.73,0,0.0,Healthy,0
2026-07-30 01:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,20.69,46.86,81.45,56.88,690,0,2026-07-30,1,Thursday,0,40.57,44.97,0,0.0,Healthy,0
2026-07-30 02:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,31.97,45.67,62.6,72.21,664,0,2026-07-30,2,Thursday,0,40.39,44.96,0,0.0,Healthy,0
2026-07-30 03:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,23.77,41.05,81.62,70.43,709,0,2026-07-30,3,Thursday,0,40.18,44.81,0,0.0,Healthy,0
2026-07-30 04:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,18.33,43.27,63.43,81.0,677,0,2026-07-30,4,Thursday,0,39.91,44.6,0,0.0,Healthy,0
2026-07-30 05:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,36.01,46.7,56.36,67.49,661,0,2026-07-30,5,Thursday,0,40.62,44.82,0,0.0,Healthy,0
2026-07-30 06:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,30.87,43.64,52.55,76.35,689,0,2026-07-30,6,Thursday,0,40.53,44.88,0,0.0,Healthy,0
2026-07-30 07:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,27.31,44.15,85.09,70.35,673,0,2026-07-30,7,Thursday,0,40.34,44.77,0,0.0,Healthy,0
2026-07-30 08:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,20.3,46.97,93.61,74.12,637,0,2026-07-30,8,Thursday,0,40.11,44.85,0,0.0,Healthy,0
2026-07-30 09:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,21.0,46.98,78.33,52.4,666,0,2026-07-30,9,Thursday,0,39.6,44.89,0,0.0,Healthy,0
2026-07-30 10:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,48.34,49.0,110.3,62.55,1310,0,2026-07-30,10,Thursday,0,39.69,45.01,0,0.0,Healthy,0
2026-07-30 11:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,46.23,44.93,121.33,85.87,1287,0,2026-07-30,11,Thursday,0,39.56,44.97,0,0.0,Healthy,0
2026-07-30 12:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,48.03,46.22,115.06,81.41,1275,0,2026-07-30,12,Thursday,0,39.27,45.03,0,0.0,Healthy,0
2026-07-30 13:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,53.91,42.18,114.45,55.74,1304,0,2026-07-30,13,Thursday,0,39.02,44.84,0,0.0,Healthy,0
2026-07-30 14:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,57.15,47.47,105.26,57.6,1361,0,2026-07-30,14,Thursday,0,39.07,44.83,0,0.0,Healthy,0
2026-07-30 15:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,55.79,44.19,112.07,109.55,1304,0,2026-07-30,15,Thursday,0,39.18,44.72,0,0.0,Healthy,0
2026-07-30 16:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,51.83,50.92,133.96,79.75,1336,0,2026-07-30,16,Thursday,0,39.08,45.11,0,0.0,Healthy,0
2026-07-30 17:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,50.88,47.8,108.48,88.19,1286,0,2026-07-30,17,Thursday,0,39.11,45.35,0,0.0,Healthy,0
2026-07-30 18:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,53.02,46.78,141.0,49.22,1297,0,2026-07-30,18,Thursday,0,39.06,45.43,0,0.0,Healthy,0
2026-07-30 19:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,53.84,40.29,146.33,78.59,1298,1,2026-07-30,19,Thursday,0,39.09,45.38,0,0.0,Healthy,0
2026-07-30 20:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,50.21,49.13,125.71,69.46,1288,0,2026-07-30,20,Thursday,0,38.92,45.48,0,0.0,Healthy,0
2026-07-30 21:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,57.43,46.14,138.09,73.57,1351,2,2026-07-30,21,Thursday,0,39.02,45.49,0,0.0,Healthy,0
2026-07-30 22:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,29.26,48.71,47.99,66.99,663,0,2026-07-30,22,Thursday,0,39.18,45.68,0,0.0,Healthy,0
2026-07-30 23:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,22.99,46.04,80.8,57.23,616,0,2026-07-30,23,Thursday,0,38.94,45.85,0,0.0,Healthy,0
2026-07-31 00:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,25.08,49.29,63.64,63.51,694,0,2026-07-31,0,Friday,0,38.93,46.02,0,0.0,Healthy,0
2026-07-31 01:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,27.99,44.76,33.85,80.3,694,0,2026-07-31,1,Friday,0,39.23,45.93,0,0.0,Healthy,0
2026-07-31 02:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,28.27,45.74,51.02,49.81,633,0,2026-07-31,2,Friday,0,39.08,45.93,0,0.0,Healthy,0
2026-07-31 03:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,14.55,45.66,57.32,64.21,697,0,2026-07-31,3,Friday,0,38.69,46.12,0,0.0,Healthy,0
2026-07-31 04:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,22.11,44.89,56.18,70.02,645,0,2026-07-31,4,Friday,0,38.85,46.19,0,0.0,Healthy,0
2026-07-31 05:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,24.46,43.59,70.97,70.54,674,0,2026-07-31,5,Friday,0,38.37,46.06,0,0.0,Healthy,0
2026-07-31 06:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,31.66,47.77,66.08,87.1,688,0,2026-07-31,6,Friday,0,38.4,46.23,0,0.0,Healthy,0
2026-07-31 07:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,24.24,44.22,35.57,67.77,713,1,2026-07-31,7,Friday,0,38.27,46.24,0,0.0,Healthy,0
2026-07-31 08:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,16.44,49.09,41.25,76.92,715,0,2026-07-31,8,Friday,0,38.11,46.32,0,0.0,Healthy,0
2026-07-31 09:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,35.71,51.34,62.98,64.63,664,0,2026-07-31,9,Friday,0,38.73,46.51,0,0.0,Healthy,0
2026-07-31 10:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,51.13,40.93,130.8,87.29,1290,0,2026-07-31,10,Friday,0,38.84,46.17,0,0.0,Healthy,0
2026-07-31 11:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,49.26,44.67,137.74,80.71,1321,0,2026-07-31,11,Friday,0,38.97,46.16,0,0.0,Healthy,0
2026-07-31 12:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,39.47,47.56,125.63,81.89,1310,0,2026-07-31,12,Friday,0,38.61,46.22,0,0.0,Healthy,0
2026-07-31 13:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,51.36,44.84,141.34,62.06,1289,0,2026-07-31,13,Friday,0,38.51,46.33,0,0.0,Healthy,0
2026-07-31 14:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,56.19,45.78,133.54,59.01,1217,0,2026-07-31,14,Friday,0,38.47,46.26,0,0.0,Healthy,0
2026-07-31 15:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,48.7,43.55,132.14,65.22,1296,0,2026-07-31,15,Friday,0,38.17,46.23,0,0.0,Healthy,0
2026-07-31 16:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,46.6,40.58,112.79,58.6,1340,0,2026-07-31,16,Friday,0,37.95,45.8,0,0.0,Healthy,0
2026-07-31 17:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,59.46,44.13,113.7,102.53,1313,0,2026-07-31,17,Friday,0,38.31,45.64,0,0.0,Healthy,0
2026-07-31 18:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,52.18,49.45,140.25,79.56,1329,0,2026-07-31,18,Friday,0,38.27,45.76,0,0.0,Healthy,0
2026-07-31 19:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,48.94,48.04,119.82,67.62,1286,0,2026-07-31,19,Friday,0,38.07,46.08,0,0.0,Healthy,0
2026-07-31 20:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,52.38,45.32,98.69,62.97,1232,0,2026-07-31,20,Friday,0,38.16,45.92,0,0.0,Healthy,0
2026-07-31 21:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,46.08,51.07,115.1,72.78,1282,1,2026-07-31,21,Friday,0,37.69,46.13,0,0.0,Healthy,0
2026-07-31 22:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,21.45,44.42,72.15,81.69,664,0,2026-07-31,22,Friday,0,37.36,45.95,0,0.0,Healthy,0
2026-07-31 23:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,26.25,43.5,49.01,79.07,681,0,2026-07-31,23,Friday,0,37.5,45.84,0,0.0,Healthy,0
2026-08-01 00:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,27.49,50.62,60.88,65.92,707,0,2026-08-01,0,Saturday,1,37.6,45.9,0,0.0,Healthy,0
2026-08-01 01:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,19.75,46.19,59.0,51.6,667,0,2026-08-01,1,Saturday,1,37.26,45.96,0,0.0,Healthy,0
2026-08-01 02:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,20.66,44.78,53.48,75.53,603,0,2026-08-01,2,Saturday,1,36.94,45.92,0,0.0,Healthy,0
2026-08-01 03:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,18.99,50.36,67.94,88.85,631,1,2026-08-01,3,Saturday,1,37.12,46.11,0,0.0,Healthy,0
2026-08-01 04:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,22.48,42.65,71.32,35.0,726,0,2026-08-01,4,Saturday,1,37.14,46.02,0,0.0,Healthy,0
2026-08-01 05:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,31.88,43.08,51.35,93.27,662,0,2026-08-01,5,Saturday,1,37.45,46.0,0,0.0,Healthy,0
2026-08-01 06:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,19.15,42.23,55.73,68.08,720,0,2026-08-01,6,Saturday,1,36.93,45.77,0,0.0,Healthy,0
2026-08-01 07:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,26.67,49.44,66.03,69.93,606,0,2026-08-01,7,Saturday,1,37.03,45.98,0,0.0,Healthy,0
2026-08-01 08:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,26.46,44.37,91.11,98.8,717,0,2026-08-01,8,Saturday,1,37.45,45.79,0,0.0,Healthy,0
2026-08-01 09:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,32.64,45.4,57.82,76.25,589,0,2026-08-01,9,Saturday,1,37.32,45.54,0,0.0,Healthy,0
2026-08-01 10:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,58.17,41.18,119.88,71.7,1312,0,2026-08-01,10,Saturday,1,37.61,45.55,0,0.0,Healthy,0
2026-08-01 11:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,48.2,48.59,100.92,67.83,1306,0,2026-08-01,11,Saturday,1,37.57,45.71,0,0.0,Healthy,0
2026-08-01 12:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,58.18,46.62,123.43,72.02,1255,0,2026-08-01,12,Saturday,1,38.35,45.67,0,0.0,Healthy,0
2026-08-01 13:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,43.7,47.6,107.84,56.46,1321,0,2026-08-01,13,Saturday,1,38.03,45.79,0,0.0,Healthy,0
2026-08-01 14:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,56.86,49.51,141.33,73.35,1243,0,2026-08-01,14,Saturday,1,38.06,45.94,0,0.0,Healthy,0
2026-08-01 15:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,52.2,47.08,115.98,78.84,1298,0,2026-08-01,15,Saturday,1,38.2,46.09,0,0.0,Healthy,0
2026-08-01 16:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,43.45,44.05,103.11,75.69,1308,0,2026-08-01,16,Saturday,1,38.07,46.24,0,0.0,Healthy,0
2026-08-01 17:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,51.2,44.4,114.62,48.78,1279,0,2026-08-01,17,Saturday,1,37.73,46.25,0,0.0,Healthy,0
2026-08-01 18:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,46.81,47.02,123.81,74.61,1253,0,2026-08-01,18,Saturday,1,37.5,46.15,0,0.0,Healthy,0
2026-08-01 19:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,51.35,47.87,129.57,73.15,1282,0,2026-08-01,19,Saturday,1,37.6,46.14,0,0.0,Healthy,0
2026-08-01 20:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,56.92,42.83,151.5,58.79,1261,0,2026-08-01,20,Saturday,1,37.79,46.04,0,0.0,Healthy,0
2026-08-01 21:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,50.79,48.03,150.68,59.31,1304,0,2026-08-01,21,Saturday,1,37.99,45.91,0,0.0,Healthy,0
2026-08-01 22:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,22.8,44.48,61.84,35.0,658,1,2026-08-01,22,Saturday,1,38.04,45.91,0,0.0,Healthy,0
2026-08-01 23:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,24.52,39.78,57.67,76.54,588,0,2026-08-01,23,Saturday,1,37.97,45.76,0,0.0,Healthy,0
2026-08-02 00:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,25.54,44.87,72.6,56.41,707,0,2026-08-02,0,Sunday,1,37.89,45.52,0,0.0,Healthy,0
2026-08-02 01:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,32.76,48.33,67.09,77.4,678,0,2026-08-02,1,Sunday,1,38.43,45.61,0,0.0,Healthy,0
2026-08-02 02:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,18.63,44.45,78.32,64.22,668,0,2026-08-02,2,Sunday,1,38.35,45.59,0,0.0,Healthy,0
2026-08-02 03:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,22.11,42.47,65.25,77.74,644,1,2026-08-02,3,Sunday,1,38.48,45.26,0,0.0,Healthy,0
2026-08-02 04:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,25.35,45.37,77.41,97.9,716,0,2026-08-02,4,Sunday,1,38.6,45.38,0,0.0,Healthy,0
2026-08-02 05:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,35.49,46.68,84.44,59.87,677,0,2026-08-02,5,Sunday,1,38.75,45.53,0,0.0,Healthy,0
2026-08-02 06:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,30.45,46.87,63.44,67.2,746,1,2026-08-02,6,Sunday,1,39.22,45.72,0,0.0,Healthy,0
2026-08-02 07:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,21.44,46.34,71.1,68.59,627,0,2026-08-02,7,Sunday,1,39.0,45.59,0,0.0,Healthy,0
2026-08-02 08:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,26.82,44.47,61.13,41.64,688,0,2026-08-02,8,Sunday,1,39.02,45.6,0,0.0,Healthy,0
2026-08-02 09:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,25.56,43.84,54.76,77.33,662,0,2026-08-02,9,Sunday,1,38.72,45.53,0,0.0,Healthy,0
2026-08-02 10:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,52.61,45.32,133.52,82.55,1278,0,2026-08-02,10,Sunday,1,38.49,45.7,0,0.0,Healthy,0
2026-08-02 11:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,45.55,44.72,102.77,66.85,1276,0,2026-08-02,11,Sunday,1,38.38,45.54,0,0.0,Healthy,0
2026-08-02 12:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,54.94,35.81,123.63,61.39,1228,0,2026-08-02,12,Sunday,1,38.24,45.09,0,0.0,Healthy,0
2026-08-02 13:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,44.34,42.35,124.36,56.77,1293,0,2026-08-02,13,Sunday,1,38.27,44.87,0,0.0,Healthy,0
2026-08-02 14:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,53.88,47.82,144.04,52.37,1218,0,2026-08-02,14,Sunday,1,38.15,44.8,0,0.0,Healthy,0
2026-08-02 15:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,48.89,43.31,100.18,79.62,1295,0,2026-08-02,15,Sunday,1,38.01,44.64,0,0.0,Healthy,0
2026-08-02 16:00:00,i-prod-notif01,AWS,ap-south-1,Production,notification-worker,t3.medium,2,4,0.042,48.8,41.62,142.58,60.71,1329,1,2026-08-02,16,Sunday,1,38.23,44.54,0,0.0,Healthy,0
